"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
"17288",,"Boston @ Ford St",,"42.477009","-70.957146",,,,
"1729",,"Blue Hill Ave @ Evelyn St",,"42.279999","-71.092621",,,,
"17291",,"Parkland Ave @ B Street",,"42.478973","-70.970016",,,,
"173",,"Saint James Ave @ Clarendon St",,"42.349949","-71.074646",,,,
"1730",,"Blue Hill Ave @ Woolson St",,"42.282288","-71.091866",,,,
"1731",,"Blue Hill Ave @ Morton St",,"42.284134","-71.091293",,,,
"17316",,"Chestnut St opp Peach St",,"42.475033","-70.945",,,,
"1732",,"Blue Hill Ave @ Woodrow Ave",,"42.28553","-71.090797",,,,
"17325",,"Lynnfield St @ St Marys Cemetery",,"42.489819","-70.968925",,,,
"1733",,"Blue Hill Ave @ Arbutus St",,"42.287979","-71.089996",,,,
"1734",,"Blue Hill Ave @ Callender St",,"42.289597","-71.089447",,,,
"17347",,"Lynnfield St @ Union Hospital",,"42.502354","-70.9795",,,,
"1735",,"Blue Hill Ave @ Westview St",,"42.291309","-71.08889",,,,
"17354",,"Lynnfield St @ St Marys Cemetery",,"42.489742","-70.968994",,,,
"1736",,"Blue Hill Ave opp Health Ctr",,"42.292946","-71.088356",,,,
"1737",,"Blue Hill Ave @ Talbot Ave",,"42.294643","-71.087799",,,,
"17370",,"Goodridge St @ Memorial Pk Ave",,"42.476063","-70.946022",,,,
"1739",,"Seaver St @ Maple St",,"42.306774","-71.087234",,,,
"17391",,"Seaver St opp Maple St",,"42.306652","-71.087685",,,,
"174",,"Ring Rd @ Boylston St",,"42.348759","-71.080559",,,,
"1740",,"Seaver St @ Elm Hill Ave",,"42.307613","-71.088814",,,,
"17401",,"Seaver St opp Elm Hill Ave",,"42.307529","-71.089264",,,,
"1741",,"Seaver St @ Humboldt Ave",,"42.309937","-71.091896",,,,
"17411",,"Seaver St opp Humboldt Ave",,"42.309696","-71.09211",,,,
"17419",,"Salem St @ Cutler Hwy",,"42.437477","-71.019775",,,,
"1742",,"Seaver St @ Harold St",,"42.312111","-71.093323",,,,
"17421",,"Seaver St opp Harold St",,"42.312","-71.093697",,,,
"17422",,"Salem St opp Franklin",,"42.441536","-71.014679",,,,
"17429",,"Lincoln Ave @ Charlotte Rd",,"42.448902","-71.006668",,,,
"1743",,"Columbus Ave @ Walnut Ave",,"42.313549","-71.0951",,,,
"17449",,"Summer St opp Raddin Grove Ave",,"42.459526","-70.978416",,,,
"17456",,"81 Central Ave @ Granada Highlands",,"42.438049","-71.0298",,,,
"17463",,"Central Ave @ Kennedy Dr",,"42.438156","-71.029755",,,,
"1747",,"Heath St @ VA Hospital",,"42.327335","-71.108467",,,,
"1749",,"Heath St opp Hayden St",,"42.326771","-71.107056",,,,
"175",,"Boylston St @ Dartmouth St",,"42.349974","-71.077447",,,,"place-coecl"
"1750",,"Heath St @ Walden St",,"42.325981","-71.104729",,,,
"1751",,"106 Heath St opp Bickford Ave",,"42.326328","-71.101936",,,,
"1752",,"Heath St @ Parker St",,"42.326084","-71.100395",,,,
"1753",,"34 Heath St opp Bromley St",,"42.325275","-71.09964",,,,
"1755",,"Heath St @ Wensley St",,"42.326466","-71.100403",,,,
"1756",,"107 Heath St opp Bickford Ave",,"42.326405","-71.102196",,,,
"17562",,"Essex St opp School St",,"42.451019","-71.015633",,,,
"1757",,"177 Heath St opp Walden St",,"42.326153","-71.105103",,,,
"1758",,"Heath St opp Hennigan School",,"42.326401","-71.106224",,,,
"17591",,"56 Main St",,"42.464485","-71.014587",,,,
"176",,"Dartmouth St opp Back Bay Sta",,"42.34735","-71.075727",,,,"place-bbsta"
"1760",,"Heath St opp VA Hospital",,"42.327442","-71.108459",,,,
"1761",,"Heath St @ S Huntington Ave",,"42.328681","-71.110559",,,,"place-hsmnl"
"1764",,"Pearl St @ Cottage St",,"42.36232","-71.10527",,,,
"17645",,"Washington St @ Lowell St",,"42.351105","-71.21051",,,,
"1765",,"Pearl St @ Lawrence St",,"42.361187","-71.106514",,,,
"1766",,"Pearl St @ Erie St",,"42.36058","-71.107193",,,,
"1767",,"Pearl St @ Allston St",,"42.359097","-71.108788",,,,
"17670",,"South St opp Old South St",,"42.363071","-71.259834",,,,
"1768",,"Putnam ave @ Magazine St",,"42.359104","-71.110931",,,,
"1769",,"Magazine St @ Chestnut St",,"42.358482","-71.111855",,,,
"177",,"Saint James Ave @ Arlington St",,"42.351051","-71.070503",,,,
"1770",,"Magazine St @ Riverside Rd",,"42.356964","-71.11351",,,,
"1771",,"Granite St @ Pearl St",,"42.355869","-71.111916",,,,
"17711",,"Belmont St  @ Lexington St",,"42.380646","-71.189507",,,,
"1772",,"Granite St @ Brookline St",,"42.35508","-71.110474",,,,
"1773",,"Mountfort St @ Lenox St",,"42.349285","-71.109993",,,,
"1775",,"Park Dr @ Beacon St",,"42.346741","-71.105255",,,,
"1777",,"Brookline Ave @ Pilgrim Rd",,"42.342663","-71.103432",,,,
"17774",,"Trapelo Rd @ Kingston Rd",,"42.411583","-71.23587",,,,
"1778",,"Brookline Ave @ Short St",,"42.340446","-71.105713",,,,
"1779",,"Longwood Ave @ Brookline Ave",,"42.338802","-71.107162",,,,
"178",,"Saint James Ave @ Dartmouth St",,"42.349377","-71.076958",,,,
"1780",,"Longwood Ave @ Blackfan St",,"42.337658","-71.104988",,,,
"1784",,"Ruggles St @ Huntington Ave",,"42.337429","-71.095078",,,,
"1785",,"Ruggles St @ Annunciation Rd",,"42.336742","-71.093224",,,,
"17861",,"Ruggles Sta - upper level",,"42.336377","-71.088961",,,,"place-rugg"
"17862",,"Ruggles Station - Lane 1",,"42.336377","-71.088961",,,,"place-rugg"
"17863",,"Ruggles Station - Lane 2",,"42.336377","-71.088961",,,,"place-rugg"
"1787",,"Washington St @ Worcester St",,"42.337536","-71.075478",,,,
"17879",,"Springs Rd opp Bldg 23",,"42.502449","-71.272362",,,,
"1788",,"Washington St @ E Newton St",,"42.338776","-71.073677",,,,
"1789",,"Washington St @ Mystic St",,"42.340405","-71.071198",,,,
"179",,"Ring Rd @ Huntington Ave",,"42.347858","-71.08007",,,,
"1790",,"Harrison Ave @ Worcester Sq",,"42.335896","-71.074013",,,,
"1791",,"Harrison Ave @ E Lenox St",,"42.333542","-71.077232",,,,
"17922",,"Massachusetts Ave @ Park Ave",,"42.424267","-71.183128",,,,
"1793",,"Huntington Ave @ Exeter St",,"42.34798","-71.078728",,,,
"1798",,"Ruggles St @ Parker St",,"42.337074","-71.093819",,,,
"1799",,"Ruggles St @ Huntington Ave",,"42.337536","-71.0951",,,,
"18",,"180 Dorchester St opp W 7th St",,"42.333603","-71.04953",,,,
"180",,"Bay St @ Auckland St",,"42.31115","-71.056725",,,,
"1800",,"Louis Prang St @ Evans Way",,"42.338425","-71.097198",,,,
"1804",,"Brookline Ave @ Longwood Ave",,"42.33902","-71.107117",,,,
"1805",,"Brookline Ave opp Short St",,"42.340443","-71.105568",,,,
"1806",,"Brookline Ave @ The Fenway",,"42.34264","-71.103287",,,,
"1807",,"Park Dr @ Fenway Station",,"42.345226","-71.104263",,,,
"1808",,"Park Dr @ Beacon St",,"42.347115","-71.105194",,,,
"1809",,"Park Dr @ Mountfort St",,"42.348347","-71.105843",,,,
"1810",,"Commonwealth Ave @ University Rd",,"42.350613","-71.109848",,,,
"1811",,"Brookline St @ Granite St",,"42.355267","-71.110123",,,,
"1812",,"Brookline St @ Putnam Ave",,"42.357452","-71.107841",,,,
"1813",,"Brookline St @ Erie St",,"42.35923","-71.10598",,,,
"1814",,"Brookline St @ Tudor St",,"42.360786","-71.10434",,,,
"18144",,"Webster St opp Elder Rd",,"42.303932","-71.235573",,,,
"1815",,"Brookline St @ Auburn St",,"42.362206","-71.102974",,,,
"1816",,"Brookline St @ Green St",,"42.363316","-71.101944",,,,
"1817",,"Pearl St @ Franklin St",,"42.363762","-71.103683",,,,
"18239",,"Cambridge St @ Arlington Rd",,"42.493896","-71.194412",,,,
"18241",,"Burlington Mall @ Macys",,"42.48193","-71.212486",,,,
"18244",,"Cambridge Rd @ Sylvanus Wood Ln",,"42.476898","-71.183502",,,,
"18245",,"Burlington Mall Rd @ NE Executive Pk",,"42.485706","-71.211891",,,,
"18246",,"Burlington Mall Rd @ Lahey Clinic Main Entrance",,"42.486046","-71.207542",,,,
"18247",,"Burlington Mall Rd @ Lahey Clinic 2",,"42.486809","-71.20472",,,,
"18248",,"Burlington Mall Rd @ S Bedford St",,"42.488064","-71.201675",,,,
"18249",,"Burlington Mall Rd @ Marriot Hotel",,"42.490631","-71.196907",,,,
"18251",,"S Bedford St @ Kimball Ave",,"42.487247","-71.199615",,,,
"18253",,"Van De Graaff Dr @ Wayside Rd",,"42.483749","-71.194305",,,,
"18272",,"Mystic St @ Ridge St",,"42.422199","-71.154045",,,,
"183",,"Dorchester Ave @ Fuller St",,"42.2841","-71.064827",,,,
"18332",,"Readville St @ Chesterfield St",,"42.241142","-71.135078",,,,
"18335",,"Main St @ Grant St",,"42.376331","-71.241638",,,,
"18338",,"Kennedy Dr @ Granada Highlands - Bldg 142",,"42.437424","-71.030441",,,,
"18351",,"Sohier Rd @ Tozer Rd",,"42.56702","-70.878922",,,,
"1836",,"Independece Dr opp shopping mall",,"42.295811","-71.157776",,,,
"1838",,"Opp 650 VFW Pkwy",,"42.295437","-71.158714",,,,
"1839",,"VFW Pkwy @ Corey St",,"42.29356","-71.162567",,,,
"1840",,"310 Corey St",,"42.292957","-71.162186",,,,
"1841",,"Corey St @ Weld St",,"42.291634","-71.160744",,,,
"1842",,"Weld St @ Ruskin St",,"42.291782","-71.158539",,,,
"1843",,"Weld St @ Maple St",,"42.291538","-71.157417",,,,
"1844",,"Weld St @ Willow St",,"42.292183","-71.155464",,,,
"1845",,"Weld St @ Manthorne Rd",,"42.292881","-71.154373",,,,
"1846",,"Weld St @ Russett Rd",,"42.29298","-71.152283",,,,
"1847",,"Weld St @ Church St",,"42.293018","-71.149475",,,,
"1848",,"Weld St @ W Roxbury Pkwy",,"42.293709","-71.146172",,,,
"1849",,"Weld St @ Burnside Ave",,"42.293278","-71.144646",,,,
"185",,"Mattapan Station",,"42.267762","-71.092241",,,,"place-matt"
"1850",,"Weld St @ Ravena Rd",,"42.293087","-71.143204",,,,
"1851",,"Weld St @ Cerdan Ave",,"42.293549","-71.14003",,,,
"1852",,"Weld St @ Colby Rd",,"42.293682","-71.138855",,,,
"1853",,"Weld St @ Centre St",,"42.29446","-71.135666",,,,
"18542",,"Dedham St opp Rosalie Rd",,"42.302048","-71.19001",,,,
"1856",,"170 Walter St",,"42.294743","-71.130562",,,,
"1857",,"144 Walter St opp Mendum St",,"42.292603","-71.130539",,,,
"1858",,"112 Walter St opp Cotton St",,"42.291866","-71.130753",,,,
"18581",,"Walter St @ Coniston Rd",,"42.291298","-71.131783",,,,
"1859",,"Walter St @ Sheffield St",,"42.289761","-71.133453",,,,
"1860",,"Walter St @ Hewlett St",,"42.288979","-71.134178",,,,
"18618",,"Washington St @ Sylvia Ln",,"42.238873","-71.180992",,,,
"18636",,"1666 Massachusetts Ave",,"42.446529","-71.224945",,,,
"1867",,"Robert St @ Belgrade Ave",,"42.286865","-71.131111",,,,
"1869",,"31 Walter St opp Sheffield St",,"42.289761","-71.133301",,,,
"18691",,"Walter St @ Ashfield St",,"42.291054","-71.132034",,,,
"187",,"Massachusetts Ave @ Massachusetts Ave Station",,"42.341512","-71.083423",,,,"place-masta"
"1870",,"Walter St @ Cotton St",,"42.291859","-71.1306",,,,
"1871",,"Walter St @ Mendum St",,"42.292656","-71.130409",,,,
"1872",,"Opp 174 Walter St",,"42.294773","-71.130417",,,,
"1875",,"Weld St @ Centre St",,"42.294556","-71.135674",,,,
"1876",,"Weld St @ Alward Rd",,"42.293755","-71.139008",,,,
"1877",,"Weld St @ Morey St",,"42.29364","-71.140099",,,,
"1878",,"Weld St @ Gretter St",,"42.293152","-71.143433",,,,
"1879",,"Weld St @ Lantern Ln",,"42.293297","-71.144279",,,,
"188",,"Massachusetts Ave @ Massachusetts Ave Station",,"42.341512","-71.083423",,,,"place-masta"
"1880",,"Weld St @ W Roxbury Pkwy",,"42.29372","-71.145897",,,,
"1881",,"Weld St @ Church St",,"42.293163","-71.149284",,,,
"1882",,"Weld St @ Russet Rd",,"42.293049","-71.152184",,,,
"1883",,"Weld St @ Manthorne Rd",,"42.293056","-71.154236",,,,
"1884",,"Weld St @ Willow St",,"42.29221","-71.155609",,,,
"1885",,"Weld St @ Maple St",,"42.291584","-71.157158",,,,
"1886",,"Weld St @ Avalon Rd",,"42.291878","-71.158546",,,,
"1887",,"Weld St @ Corey St",,"42.291653","-71.16053",,,,
"1888",,"Corey St @ VFW Pkwy",,"42.293362","-71.162308",,,,
"1889",,"650 VFW Pkwy",,"42.295177","-71.158585",,,,
"1890",,"286 Independence Dr",,"42.296959","-71.157631",,,,
"1891",,"Independence Dr @ Thornton Rd",,"42.298176","-71.156898",,,,
"1892",,"Independence Dr opp Gerry Rd",,"42.299809","-71.155449",,,,
"18924",,"404 Wyman St",,"42.406963","-71.256706",,,,
"18925",,"Opp 175 Wyman St",,"42.402042","-71.258987",,,,
"18926",,"Wyman St @ Winter St",,"42.397175","-71.260437",,,,
"18928",,"Totten Pond Rd @ Third Ave",,"42.396889","-71.259293",,,,
"18929",,"Totten Pond Rd @ Craig Ln",,"42.395466","-71.248276",,,,
"1893",,"Grove St @ Russet Rd",,"42.301151","-71.153915",,,,
"18930",,"Totten Pond Rd @ Rando Ln",,"42.391392","-71.24247",,,,
"18931",,"400 Totten Pond Rd",,"42.397461","-71.253128",,,,
"18932",,"440 Totten Pond Rd",,"42.397232","-71.251373",,,,
"1895",,"Grove St @ South St",,"42.302635","-71.152107",,,,
"18974",,"River St @ Milton St",,"42.242352","-71.147217",,,,
"18975",,"River St @ Milton St",,"42.242374","-71.147705",,,,
"19",,"Dorchester St @ Old Harbor St",,"42.334507","-71.047577",,,,
"190",,"Congress St @ State St",,"42.358803","-71.056732",,,,
"1900",,"Centre St @ Pearl St",,"42.358475","-71.185013",,,,
"19073",,"Franklin St @ Vinton St",,"42.468697","-71.071663",,,,
"191",,"Congress St @ North St",,"42.360401","-71.057129",,,,
"19182",,"Main St @ North St",,"42.497849","-71.069305",,,,
"192",,"Congress St @ Hanover St",,"42.361496","-71.057533",,,,
"1920",,"Ipswich St @ Charlesgate E",,"42.347546","-71.09182",,,,
"19201",,"Cambridge St opp Elko St",,"42.349323","-71.149071",,,,
"19208",,"Main St @ Pine Banks Park",,"42.440918","-71.068016",,,,
"1921",,"Ipswich St @ Lansdowne St",,"42.347248","-71.094368",,,,
"19215",,"Florence St @ Ramsdell Rd",,"42.428696","-71.067963",,,,
"1922",,"Ipswich St @ Boylston St",,"42.345299","-71.095428",,,,
"1923",,"Boylston St @ Jersey St",,"42.344635","-71.097778",,,,
"1924",,"Kilmarnock St @ Peterborough St",,"42.343178","-71.099663",,,,
"1925",,"Kilmarnock St @ Queensberry St",,"42.342331","-71.099289",,,,
"19253",,"Woburn St @ Lowell St - Reading Sq",,"42.524967","-71.102982",,,,
"1926",,"Queensberry St @ Jersey St",,"42.342781","-71.097115",,,,
"1927",,"Jersey St @ Boylston",,"42.34449","-71.097763",,,,
"1928",,"Ipswich St @ Boylston St",,"42.34539","-71.095337",,,,
"1929",,"Ipswich St @ Lansdowne St",,"42.347233","-71.094215",,,,
"1930",,"Ipswich St @ Charlesgate  E",,"42.347454","-71.091263",,,,
"1931",,"Ipswich St @ Boylston St",,"42.346958","-71.089363",,,,
"1932",,"Boylston St @ Saint Cecilia St",,"42.347481","-71.086891",,,,
"1935",,"South St @ St Mark St",,"42.302483","-71.114418",,,,
"1936",,"South St @ Rosemary St",,"42.304138","-71.114647",,,,
"1937",,"South St @ Child St",,"42.306561","-71.115143",,,,
"1938",,"South St @ Carolina Ave",,"42.307816","-71.115456",,,,
"1939",,"775 Centre St",,"42.309963","-71.115341",,,,
"1940",,"Centre St @ Aldworth St",,"42.308811","-71.11866",,,,
"19402",,"Washington St @ W Newton St",,"42.338802","-71.073822",,,,
"1941",,"Centre St @ Orchard St",,"42.30899","-71.120003",,,,
"19573",,"Pleasant St opp Frances St",,"42.449303","-71.070526",,,,
"19618",,"Washington St @ Harmony Hill Way",,"42.234581","-71.183365",,,,
"1965",,"Boylston St @ Star Market - Service Rd",,"42.323044","-71.166176",,,,
"1966",,"Chestnut Hill Shopping Ctr @ AMC Theaters",,"42.322231","-71.169373",,,,
"19661",,"The Mall at Chestnut H@ Bloomingdales",,"42.323589","-71.176674",,,,
"19666",,"Chestnut Hill Shopping Ctr @ Macy's",,"42.321926","-71.170418",,,,
"19821",,"Boylston St @ Tully St",,"42.322338","-71.167625",,,,
"1984",,"Boylston St @ Hammond St",,"42.323288","-71.163979",,,,
"1994",,"Winship St @ Union St",,"42.346203","-71.152451",,,,
"2",,"Washington St @ Melnea Cass Blvd",,"42.332745","-71.081062",,,,
"20",,"Dorchester St @ E Broadway",,"42.335392","-71.045723",,,,
"20009",,"Massachusetts Ave @ Pierson St",,"42.329594","-71.06926",,,,
"2002",,"Centre St @ Arborway",,"42.308964","-71.120575",,,,
"2003",,"Centre St @ Ballard St",,"42.308739","-71.118111",,,,
"2005",,"South St @ Custer St",,"42.307751","-71.115578",,,,
"2006",,"South St @ Jamaica St",,"42.306145","-71.115089",,,,
"2007",,"South St @ St Rose St",,"42.304409","-71.114769",,,,
"2008",,"South St @ Arborway",,"42.302414","-71.114532",,,,
"2020",,"Mt Auburn St @ Story St",,"42.373528","-71.123268",,,,
"2021",,"Mt Auburn St @ Ash St",,"42.374371","-71.125626",,,,
"2022",,"Mt Auburn St @ Willard St",,"42.374607","-71.128304",,,,
"2023",,"Mt Auburn St @ Sparks St",,"42.374741","-71.130455",,,,
"2025",,"Mt Auburn St @ Longfellow Rd",,"42.37495","-71.133865",,,,
"2026",,"Mt Auburn St @ Traill St",,"42.375088","-71.136642",,,,
"2027",,"Mt Auburn St @ Lowell Pk",,"42.374962","-71.139587",,,,
"2028",,"Mt Auburn St @ Brattle St",,"42.375412","-71.143944",,,,
"2029",,"Mt Auburn St @ Aberdeen Ave",,"42.375332","-71.145607",,,,
"2030",,"Mt Auburn St @ Homer Ave",,"42.374981","-71.148224",,,,
"2031",,"818 Mt Auburn St",,"42.374538","-71.150261",,,,
"2032",,"Mt Auburn St @ Saint Marys St",,"42.373806","-71.152534",,,,
"2033",,"Mt Auburn St @ Keenan St",,"42.372814","-71.15509",,,,
"2034",,"Mt Auburn St @ Kimball Rd",,"42.371479","-71.157761",,,,
"2035",,"Mt Auburn St @ Lloyd Rd",,"42.37067","-71.158897",,,,
"2036",,"Mt Auburn St @ Upland Rd",,"42.370411","-71.160614",,,,
"2037",,"Mt Auburn St @ Winsor Ave",,"42.370922","-71.163971",,,,
"2038",,"Mt Auburn St @ Adams Ave",,"42.37006","-71.166809",,,,
"2039",,"Mt Auburn St @ Oakley Rd",,"42.370079","-71.168976",,,,
"2040",,"Mt Auburn St @ Amherst Rd",,"42.370106","-71.171005",,,,
"2041",,"Mt Auburn St @ Bailey Rd",,"42.369709","-71.172478",,,,
"2042",,"Mt Auburn St @ Russell Ave",,"42.368462","-71.176353",,,,
"2043",,"Mt Auburn St @ Marshall St",,"42.367931","-71.179008",,,,
"2044",,"Mt Auburn St @ Summer St",,"42.366623","-71.18132",,,,
"2046",,"Mt Auburn St @ Main St",,"42.365368","-71.184189",,,,
"2047",,"Mt Auburn St @ Bates Rd E",,"42.368916","-71.174431",,,,
"2048",,"Mt Auburn St @ Main St",,"42.365501","-71.183731",,,,
"2049",,"Mt Auburn St @ Patten St",,"42.366581","-71.181183",,,,
"2050",,"Mt Auburn St @ Parker St",,"42.36795","-71.178734",,,,
"2051",,"Mt Auburn St  @ Franklin St",,"42.368397","-71.176094",,,,
"2052",,"Mt Auburn St @ Walnut St",,"42.369011","-71.173927",,,,
"2053",,"Mt Auburn St @ Lincoln St",,"42.369514","-71.172699",,,,
"2054",,"Mt Auburn St @ Boylston St",,"42.370014","-71.170731",,,,
"2055",,"Mt Auburn St opp Oakley Rd",,"42.369987","-71.168892",,,,
"2056",,"Mt Auburn St @ Chauncy St",,"42.369953","-71.167046",,,,
"2057",,"Mt Auburn St @ School St",,"42.370636","-71.164818",,,,
"2058",,"Mt Auburn St @ Adams St",,"42.370415","-71.161446",,,,
"2060",,"Mt Auburn St @ Bigelow Ave",,"42.371201","-71.157951",,,,
"2061",,"Mt Auburn St opp Keenan St",,"42.372879","-71.154671",,,,
"20618",,"Washington St opp Holiday Inn",,"42.231522","-71.184959",,,,
"20619",,"Washington St @ Gay St",,"42.228657","-71.186134",,,,
"2062",,"Mt Auburn St @ Ralph Piteri Terr",,"42.373798","-71.152229",,,,
"20620",,"Washington St opp Waldo Way",,"42.222305","-71.187523",,,,
"2064",,"Mt Auburn St opp Homer Ave",,"42.374901","-71.148117",,,,
"2065",,"Mt Auburn St @ Aberdeen Ave",,"42.375252","-71.145462",,,,
"2066",,"Mt Auburn St opp Brattle St",,"42.37532","-71.14386",,,,
"2067",,"Mt Auburn St @ Coolidge Ave",,"42.374912","-71.139854",,,,
"2068",,"Mt Auburn St opp Traill St",,"42.375","-71.136551",,,,
"2070",,"Mt Auburn St @ Mt Auburn Hospital",,"42.374798","-71.132858",,,,
"2071",,"Mt Auburn St opp Sparks St",,"42.374668","-71.130791",,,,
"2072",,"Mt Auburn St opp Willard St",,"42.374512","-71.128235",,,,
"2073",,"Mt Auburn St @ Brewer St",,"42.37397","-71.124748",,,,
"2074",,"114 Mt Auburn St",,"42.373257","-71.122818",,,,
"2076",,"Harvard Lower Busway @ Red Line",,"42.373362","-71.118956",,,,"place-harsq"
"20761",,"Harvard Upper Busway @ Red Line",,"42.373362","-71.118956",,,,"place-harsq"
"2077",,"Aberdeen Ave @ Mt Auburn St",,"42.375557","-71.145767",,,,
"2078",,"61 Aberdeen Ave",,"42.37656","-71.146202",,,,
"2079",,"Aberdeen Ave @ Huron Ave",,"42.378342","-71.147049",,,,
"208",,"Summer St @ Powerhouse St",,"42.339977","-71.035614",,,,
"2080",,"Huron Ave @ Larch Rd",,"42.380184","-71.1436",,,,
"2081",,"Huron Ave @ Lexington Ave",,"42.380619","-71.141365",,,,
"2082",,"Huron Ave @ Lake View Ave",,"42.380863","-71.140114",,,,
"2083",,"Huron Ave @ Gurney St",,"42.38121","-71.137924",,,,
"2084",,"Huron Ave @ Reservoir St",,"42.381363","-71.13591",,,,
"2085",,"Huron Ave @ Appleton St",,"42.381382","-71.133179",,,,
"2086",,"Huron Ave @ Concord Ave",,"42.382313","-71.131065",,,,
"209",,"776 Summer St opp Powerhouse St",,"42.340042","-71.035492",,,,
"2090",,"Huron Ave @ Vassal Ln",,"42.381565","-71.134628",,,,
"2091",,"Huron Ave @ Reservoir St",,"42.381447","-71.136009",,,,
"2092",,"Huron Ave @ Fayerweather St",,"42.381336","-71.137527",,,,
